image_number,sheet_url,label_url
41495, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d17c9ad5a10271ec6ce3, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6682e08e9b000e9b3df1
40308, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c9206c613b027724c30a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6683e08e9b000d9bb2b0
42532, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d8c56c613b027724c859, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6684d7a04c000e8d8ec7
41224, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cf7b6c613b027824c4c9, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6685d7a04c000e8d8eca
39591, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c3a96c613b027724c0e3, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6685d7a04c00108d0ec4
38101, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b909b83f690265bea0f7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6687d7a04c000d8d2446
37841, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b6eb594d9002632511fc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6688d7a04c000e8d8ed0
40480, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ca976c613b027824c2d6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6688d7a04c000d8d2449
39500, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c3116c613b027824c00c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6688e08e9b000d9bb2b4
38913, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bf169ad5a1026fec65e6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6689d7a04c000f8d3026
42408, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d7afb83f690266beaa92, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668bd7a04c000d8d2451
39212, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c133594d900263251549, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668cd7a04c000d8d2454
43086, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20dbb7594d900263251dd1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668cd7a04c000f8d302f
43057, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20db836c613b027824c881, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668cd7a04c000e8d8eda
40625, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cbb26c613b027824c335, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668ee08e9b000e9b3df8
41328, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d0369ad5a1026fec6b1b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b668fe08e9b000d9bb2bb
38035, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b846b83f690267be9fd2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6690e08e9b000d9bb2c1
38448, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bb216c613b027924bc74, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6690e08e9b000d9bb2c3
41369, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d04db83f690266bea85e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6691e08e9b000d9bb2c8
40059, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c721594d900263251723, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6693e08e9b000e9b3dfb
38799, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20be249ad5a10272ec67e6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6693e08e9b00109b10a1
40532, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cadc6c613b027824c2eb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6693e08e9b000e9b3dfe
41504, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d16f9ad5a10270ec7256, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6694d7a04c000e8d8ee7
43114, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20dbda9ad5a1026fec6e5b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6694e08e9b000d9bb2cc
42568, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d8eeb83f690266beab09, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6696e08e9b000d9bb2d1
41690, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d30c594d900263251b5d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6697e08e9b000d9bb2d4
38036, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b84e6c613b027924bb99, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6698e08e9b000d9bb2d7
39083, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c0199ad5a10270ec6ba9, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6698d7a04c000d8d2461
42031, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d51eb83f690265beaa93, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6698d7a04c000d8d2464
40738, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cc456c613b027924c24c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6699e08e9b00109b10aa
42890, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20dabd6c613b027824c84c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b669be08e9b00109b10b1
41904, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d3f29ad5a10271ec6da8, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b669ce08e9b000f9b2096
38577, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bc579ad5a10270ec6a31, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b669de08e9b000e9b3e12
41606, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d24d9ad5a10272ec6ecc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b669dd7a04c00108d0edc
39189, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c0e36c613b027824bf4b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b669de08e9b00109b10b5
41773, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d3ac594d900265251abc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a0e08e9b000f9b209c
42961, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20db019ad5a1026fec6e29, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a0e08e9b00109b10b9
41059, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ce56594d900265251930, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a1e08e9b000f9b209f
38284, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b9dab83f690264bea37f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a1d7a04c000d8d246b
42739, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d9e69ad5a1026fec6de6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a3e08e9b000e9b3e20
38705, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bd526c613b027924bd24, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a3e08e9b00109b10bf
41545, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d1ae6c613b027a24c3f2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a4e08e9b000d9bb2ef
38386, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bad29ad5a10270ec69b2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a5e08e9b000e9b3e26
41103, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ceab9ad5a10270ec7140, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a5e08e9b000e9b3e29
39297, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c1f2594d900263251587, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a8e08e9b000e9b3e2f
39817, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c53a9ad5a10270ec6d9a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a8e08e9b000e9b3e32
37797, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b6e1594d900266251473, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a8e08e9b00109b10cb
40349, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c9a39ad5a10270ec6f47, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a9e08e9b000d9bb2f8
39676, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c40f594d9002652515bb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66a9e08e9b000d9bb2fc
39748, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c4d56c613b027724c15e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ace08e9b000f9b20aa
38791, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bdfd9ad5a10272ec67d1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66add7a04c000f8d3046
38047, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b8a0594d900264251263, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ade08e9b000f9b20ad
39769, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c5649ad5a10270ec6db5, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66add7a04c000e8d8efb
41698, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d33d9ad5a1026fec6bf4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ade08e9b000d9bb308
41242, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cf7d9ad5a10271ec6c59, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66afd7a04c00108d0ee2
40996, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cdedb83f690265bea83e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b2e08e9b000f9b20b5
38343, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ba5bb83f690264bea3ab, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b2d7a04c000d8d2475
42767, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20da3b6c613b027a24c67c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b2d7a04c000e8d8f00
39012, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bfa96c613b027924bdfb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b2e08e9b000d9bb30f
41052, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ce2c6c613b027824c426, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b3d7a04c000f8d304a
38044, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b862b83f690265bea0bc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b6d7a04c000f8d3050
39518, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c34eb83f690265bea46b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b6d7a04c000f8d3053
41634, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d26b594d900263251b2e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b7d7a04c000e8d8f06
37732, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b6ae9ad5a10270ec681d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b7d7a04c000e8d8f09
40210, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c861594d900265251734, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66b8d7a04c000d8d247f
39125, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c0d39ad5a1026fec6660, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bad7a04c00108d0eea
38480, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bb84b83f690267bea0c1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bad7a04c000e8d8f11
41269, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cf8c9ad5a10272ec6def, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bae08e9b00109b10e0
38436, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20baea9ad5a1026fec6493, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bcd7a04c000d8d2486
40685, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cbf4594d90026425190a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bce08e9b00109b10e5
38409, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20baa5594d900264251305, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bed7a04c000e8d8f19
38199, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b960b83f690267bea01f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bee08e9b000d9bb31f
37851, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b7479ad5a10270ec685d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66bee08e9b000e9b3e4f
39911, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c612594d900265251685, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c0d7a04c00108d0ef0
38071, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b8d1b83f690266bea08b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c2d7a04c000f8d3062
40136, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c7e3594d900264251780, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c2d7a04c000f8d3065
41425, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d13c9ad5a10271ec6ccd, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c2e08e9b000d9bb327
37715, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b6689ad5a10270ec6806, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c2d7a04c000e8d8f21
41717, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d3929ad5a10271ec6d85, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c5d7a04c000f8d306c
41949, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d4bd594d900264251c30, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c5e08e9b000d9bb32f
41389, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d0a9594d900263251a82, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c6e08e9b000f9b20c8
38712, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bd3c594d9002632513ee, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c6d7a04c000f8d3070
37681, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b604594d9002632511b6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c7e08e9b000f9b20cb
40916, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cd026c613b027a24c279, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66c9e08e9b000f9b20cf
38958, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bf1e9ad5a10272ec684a, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cae08e9b00109b10f5
40978, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cd9ab83f690265bea828, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cae08e9b00109b10f8
38643, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bcf6594d9002632513cc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cae08e9b000d9bb338
38503, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bbd9594d900263251376, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cbe08e9b000e9b3e62
41424, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d0f39ad5a1026fec6b55, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cee08e9b000e9b3e67
38639, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bcdf6c613b027924bd04, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cee08e9b000e9b3e6a
38843, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20be679ad5a10272ec6804, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ced7a04c000f8d307c
40966, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cda5b83f690264beaae1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cfd7a04c000d8d2498
39409, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c2b3594d9002642515a6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66cfe08e9b000d9bb342
42406, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d7b2b83f690265beab45, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d1d7a04c000f8d3080
39968, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c675594d9002652516a0, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d1e08e9b000e9b3e74
38981, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bf2c594d90026525144f, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d2d7a04c000e8d8f37
42575, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d8f2594d900266252095, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d4d7a04c000f8d3084
42201, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d64e594d900266251fb2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d4e08e9b000e9b3e7b
39341, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c290594d90026625188d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d5d7a04c000e8d8f3c
39572, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c366b83f690267bea317, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d5d7a04c000e8d8f3f
41299, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cfd86c613b027824c4ed, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d7e08e9b000d9bb354
41553, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d1c7594d900264251b38, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d7e08e9b000e9b3e88
42312, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d70e9ad5a10271ec6e83, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d9d7a04c000e8d8f43
38136, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b9446c613b027824bc8c, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d9e08e9b00109b110d
39507, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c31ab83f690267bea2fe, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66d9d7a04c000d8d24a0
40047, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c6fa9ad5a10272ec6ad7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66dbe08e9b00109b1113
37664, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b6029ad5a10270ec67e7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66dbe08e9b000e9b3e8f
37693, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b65b9ad5a10271ec63ec, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66dee08e9b000e9b3e92
42099, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d5e46c613b027824c6ce, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66dee08e9b000d9bb366
39326, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c2359ad5a10271ec67b0, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ded7a04c000d8d24a5
42303, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d6f26c613b027724c7bc, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66dfd7a04c000d8d24a9
38839, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20be76594d900265251407, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e0e08e9b000d9bb36b
42490, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d8756c613b027824c7a4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e2d7a04c000e8d8f4d
40607, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cb62594d900265251843, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e2d7a04c000e8d8f50
38834, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20be20b83f690264bea51b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e2d7a04c000d8d24af
38893, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bea3594d90026625171e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e3e08e9b000d9bb370
39067, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bfbf594d9002642514b4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e5e08e9b00109b1123
38355, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20ba639ad5a10271ec6514, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e5e08e9b000f9b20f4
39054, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bfbbb83f690264bea5c5, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e6d7a04c000e8d8f55
39339, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c236b83f690267bea2c4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e7e08e9b000f9b20f9
38735, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bd41594d90026525138b, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e7d7a04c000d8d24b6
39777, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c5449ad5a1026fec67bb, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e8d7a04c000f8d3095
40600, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cb82b83f690267bea5bd, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66e9e08e9b000d9bb379
41680, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d2ca6c613b027a24c444, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ebe08e9b000f9b2100
38881, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20be8bb83f690264bea549, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ece08e9b000e9b3eaa
41017, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cdf0594d9002642519c1, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ece08e9b00109b112d
38449, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bb259ad5a10271ec6554, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66edd7a04c000f8d309c
39291, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c1a59ad5a10271ec6787, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66eee08e9b000e9b3ead
42182, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d5f9594d900266251f92, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66efd7a04c000d8d24bc
41277, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cfe39ad5a1026fec6b04, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66efd7a04c000e8d8f65
41913, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d432b83f690267bea873, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f1d7a04c000e8d8f6a
37852, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b7209ad5a10270ec684e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f1e08e9b000f9b2104
39837, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c5816c613b027724c1af, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f3e08e9b00109b1135
39955, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c68d6c613b027724c20e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f5e08e9b000d9bb387
40644, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20cbeb594d9002632518e2, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f5e08e9b000f9b2108
42522, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d87b6c613b027824c7a8, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f6e08e9b000d9bb38c
39040, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20bf76b83f690264bea5a5, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f6e08e9b00109b113a
42748, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d9fa594d900266252100, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66f8d7a04c00108d0f0f
39906, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c630594d9002642516e6, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fad7a04c000d8d24c5
42649, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d9829ad5a10271ec6f4e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fbd7a04c000d8d24c8
41450, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d127b83f690266bea89d, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fbe08e9b000d9bb398
40205, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c8096c613b027924c0a4, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fde08e9b00109b1140
41746, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d36b9ad5a10270ec72f5, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fdd7a04c000e8d8f74
41413, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d0b5594d900266251dd9, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66fee08e9b000d9bb3a1
39124, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20c0716c613b027724bfc7, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b66ffe08e9b000e9b3ec1
41946, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20d4bb6c613b027724c725, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6702d7a04c00108d0f16
37662, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a20b61e6c613b027824bb8e, https://files.osf.io/v1/resources/befgz/providers/osfstorage/5a2b6703e08e9b00109b1145
